Fecha,05AVO-115,02TVS-115,02MTT-115,05CRN-115,03KIM-115,06MEO-230,02THU-115,06VOT-115,01PHC-230,03EAT-115
06/08/2017,2623.216667,2257.566667,1815.351667,2453.367917,2240.682083,2407.119583,2620.397917,2414.4475,2263.679583,2286.08625
06/09/2017,2088.015417,1827.430417,1930.05625,1945.044167,1789.295417,1904.742083,2102.4375,1910.93375,1817.849583,1820.408333
06/10/2017,2283.517083,1950.536667,1616.86125,2080.045417,1903.36875,2017.31875,2237.922917,2020.319167,1932.895,1930.653333
06/11/2017,1800.402083,1663.817083,2314.326667,1687.669167,1597.409167,1638.9825,1883.500833,1644.192917,1621.885417,1590.4225
06/12/2017,2820.080833,2304.990417,2640.449583,2548.281667,2298.872917,2479.525833,2619.297083,2486.208333,2309.416667,2335.34
6/13/2017,3226.772083,2640.788333,2778.05,2906.439583,2609.287917,2833.824583,2970.602917,2845.259167,2638.906667,2680.184583
6/14/2017,3552.710833,2777.24375,3357.4375,3105.059167,2754.204167,3017.26,3161.464167,3028.1225,2782.3325,2822.5325
6/15/2017,4255.340417,3310.22375,4938.939167,3797.648333,3347.81125,3689.515417,3843.355,3701.5325,3362.85125,3460.40125
6/16/2017,5562.56875,4810.797083,3935.3025,5385.52,4964.864167,5310.232083,5368.777083,5314.183333,4936.322917,5139.945833
6/17/2017,5044.835833,3852.496667,2640.592083,4463.715833,3935.4575,4317.034583,4473.505417,4327.119167,3942.576667,4046.002917
6/18/2017,3041.489583,2670.033333,3475.127083,2833.620417,2626.697083,2727.215,3083.564583,2733.890833,2649.209583,2659.45625
6/19/2017,4459.112917,3388.089583,2828.9275,3897.78,3468.725417,3804.1025,3907.385417,3816.79,3483.86875,3590.994167
6/20/2017,3731.162083,2677.974583,2999.575,3186.947083,2819.885,3110.962083,3220.1125,3120.026667,2830.233333,2933.700417
6/21/2017,3952.97375,2939.806667,2991.245,3405.926667,2990.054583,3347.23625,3400.32875,3357.080417,2996.772083,3126.78875
6/22/2017,4011.82125,2955.909583,3179.2375,3418.735833,2980.249167,3358.485,3407.1325,3367.06875,2990.322917,3125.8025
6/23/2017,4214.800417,3177.79875,1938.244583,3589.194583,3158.0175,3499.115417,3640.744167,3509.482917,3174.44375,3273.54625
6/24/2017,2505.68625,1986.56,965.5870833,2128.989583,1914.02875,2057.416667,2253.21625,2062.23375,1946.650833,1961.504583
6/25/2017,1119.683333,988.6675,1415.80375,1061.29125,952.5558333,1008.957917,1125.292917,1010.120833,973.7020833,981.2495833
6/26/2017,1794.99,1420.3375,1746.292083,1609.878333,1406.775417,1540.441667,1644.314583,1543.42,1426.605833,1456.646667
6/27/2017,2163.281667,1778.385417,1917.297083,1892.653333,1722.338333,1836.243333,2019.14,1839.85875,1752.272083,1756.533333
6/28/2017,2395.74375,1934.178333,1945.923333,2100.96,1890.361667,2041.310417,2181.615833,2045.504167,1922.420417,1937.085833
6/29/2017,2438.51,1970.117083,2121.766667,2144.31625,1916.236667,2072.877917,2238.828333,2076.34875,1951.472917,1962.974583
6/30/2017,2654.87625,2146.3625,1323.93,2354.465417,2077.44375,2264.029167,2442.998333,2267.670833,2124.231667,2139.498333
07/01/2017,1638.55375,1366.792083,921.8854167,1477.742083,1298.024583,1385.94125,1524.51,1387.779167,1333.12625,1325.526667
07/02/2017,1081.337083,939.6091667,1224.816667,1028.14875,903.85625,962.5729167,1080.604167,963.5470833,931.2879167,929.0375
07/03/2017,1548.20125,1236.824167,2092.047917,1388.064167,1212.865,1331.216667,1808.082917,1333.067083,1234.863333,1254.240833
07/04/2017,2687.602917,2070.979583,1684.976667,2413.485833,2070.572083,2293.800417,2340.755833,2296.430417,2097.615833,2149.539583
07/05/2017,2170.965833,1679.7475,1689.621667,1946.654167,1669.297917,1872.7075,1894.484167,1876.63875,1689.542083,1752.239167
07/06/2017,2790.624167,1706.430833,1806.764167,1912.744167,1670.66125,1812.160833,1922.019583,1815.789583,1698.639167,1729.834167
07/07/2017,2368.255417,1833.949167,1420.733333,2064.113333,1799.265833,1942.53125,2074.493333,1945.51125,1824.91125,1863.0975
