Fecha,Clave_del_nodo,pml_mean
12/1/2017,01AAN-85,1345.4075
12/1/2017,01AAP-85,1292.0858333333333
12/1/2017,01ACC-85,1273.0429166666665
12/1/2017,01ACM-85,1272.2308333333333
12/1/2017,01ACN-85,1280.2625
12/1/2017,01ACO-230,1259.4920833333333
12/1/2017,01ACS-230,1255.6179166666666
12/1/2017,01AGU-230,1277.3545833333333
12/1/2017,01AGV-85,1295.4466666666667
12/1/2017,01AIN-115,1281.4504166666666
12/1/2017,01ALR-85,1273.7162499999997
12/1/2017,01AMO-85,1294.6116666666667
12/1/2017,01ANL-85,1309.7879166666664
12/1/2017,01ANM-115,1263.3795833333336
12/1/2017,01ANS-85,1280.4662500000002
12/1/2017,01ANU-115,1304.22625
12/1/2017,01ANU-69,1304.22625
12/1/2017,01ARA-85,1273.2433333333336
12/1/2017,01ARX-230,1251.0770833333331
12/1/2017,01ASK-230,1252.4700000000003
12/1/2017,01ATE-230,1286.7341666666666
12/1/2017,01ATE-85,1285.9345833333334
12/1/2017,01ATG-69,1228.8904166666666
12/1/2017,01ATI-230,1273.6612499999999
12/1/2017,01ATK-230,1270.7870833333334
12/1/2017,01ATM-115,1292.6145833333333
12/1/2017,01ATS-115,1218.3066666666666
12/1/2017,01ATU-115,1278.8904166666664
12/1/2017,01AUM-85,1274.18
12/1/2017,01AUO-115,1261.9766666666667
12/1/2017,01AUR-230,1269.5725000000004
12/1/2017,01AVA-115,1269.1779166666668
12/1/2017,01AVT-85,1287.2079166666665
12/1/2017,01AYO-230,1270.7758333333334
12/1/2017,01AZC-230,1274.2625
12/1/2017,01BAR-85,1280.1550000000002
12/1/2017,01BBR-115,1268.9012500000001
12/1/2017,01BBV-230,1273.97875
12/1/2017,01BDK-85,1273.8266666666668
12/1/2017,01CAH-85,1279.7041666666669
12/1/2017,01CAR-85,1277.511666666667
12/1/2017,01CAY-115,1221.5908333333332
12/1/2017,01CCM-115,1285.2233333333336
12/1/2017,01CCZ-230,1249.8454166666668
12/1/2017,01CDS-85,1286.9316666666664
12/1/2017,01CEA-85,1256.8337500000002
12/1/2017,01CEI-230,1270.2500000000002
12/1/2017,01CFD-230,1269.51625
12/1/2017,01CFI-230,1269.4025
12/1/2017,01CFZ-85,1352.6841666666667
12/1/2017,01CHA-85,1284.1204166666666
12/1/2017,01CHE-85,1280.205416666667
12/1/2017,01CHN-230,1267.1920833333334
12/1/2017,01CJM-230,1276.9216666666669
12/1/2017,01CMC-230,1272.6495833333336
12/1/2017,01CMO-115,1305.1370833333333
12/1/2017,01CNA-69,1233.0120833333333
12/1/2017,01COA-230,1275.34875
12/1/2017,01COM-115,1284.0295833333334
12/1/2017,01COY-230,1286.2375
12/1/2017,01CPG-230,1263.5100000000004
12/1/2017,01CPM-230,1270.4054166666667
12/1/2017,01CRG-230,1269.3429166666665
12/1/2017,01CRG-85,1265.8341666666668
12/1/2017,01CRM-85,1257.2258333333332
12/1/2017,01CRS-230,1277.9395833333333
12/1/2017,01CRU-230,1271.6662499999998
12/1/2017,01CSN-115,1288.6250000000002
12/1/2017,01CSR-115,1220.107083333333
12/1/2017,01CTD-230,1277.1270833333333
12/1/2017,01CTG-230,1268.4962500000001
12/1/2017,01CTT-85,1275.2116666666668
12/1/2017,01CVD-85,1281.7591666666667
12/1/2017,01CYO-85,1274.36625
12/1/2017,01DAA-230,1286.62
12/1/2017,01DCA-85,1304.4395833333335
12/1/2017,01DCO-85,1275.9129166666667
12/1/2017,01DOG-115,1261.7570833333332
12/1/2017,01DVA-230,1274.9595833333333
12/1/2017,01ECA-230,1268.6320833333334
12/1/2017,01ECB-115,1262.8441666666665
12/1/2017,01ECR-230,1288.1566666666665
12/1/2017,01EDB-115,1266.226666666667
12/1/2017,01ELG-115,1272.9370833333332
12/1/2017,01ENB-115,1266.0895833333334
12/1/2017,01ESB-115,1264.23375
12/1/2017,01EST-230,1275.3383333333334
12/1/2017,01ETB-115,1263.2787500000002
12/1/2017,01EUB-115,1269.1129166666667
12/1/2017,01EVD-230,1270.6150000000002
12/1/2017,01FMC-85,1272.4258333333335
12/1/2017,01FPG-115,1272.506666666667
12/1/2017,01FRR-115,1291.58375
12/1/2017,01GMC-85,1286.6850000000002
12/1/2017,01GMY-115,1221.0470833333334
12/1/2017,01GUA-85,1276.3804166666664
12/1/2017,01HTC-85,1279.2233333333331
12/1/2017,01HTM-115,1278.7270833333332
12/1/2017,01HTT-85,1274.76
12/1/2017,01INM-85,1286.4420833333334
12/1/2017,01INN-85,1278.4854166666667
12/1/2017,01INS-85,1273.5141666666666
12/1/2017,01INU-115,1270.5529166666668
12/1/2017,01IRO-230,1252.444166666667
12/1/2017,01ISC-85,1262.0433333333333
12/1/2017,01ISO-115,1224.0016666666663
12/1/2017,01ITD-115,1275.0800000000002
12/1/2017,01IUN-115,1269.7166666666667
12/1/2017,01IXL-230,1269.8866666666668
12/1/2017,01IXS-115,1284.1537500000002
12/1/2017,01IXT-115,1268.9012500000001
12/1/2017,01IZT-230,1273.4979166666665
12/1/2017,01JAM-85,1276.4424999999999
12/1/2017,01JAS-85,1247.055
12/1/2017,01JCP-85,1292.1079166666668
12/1/2017,01JDV-85,1275.1520833333336
12/1/2017,01JID-115,1255.930833333333
12/1/2017,01JIL-115,1255.96125
12/1/2017,01JJA-85,1261.7283333333332
12/1/2017,01JLC-230,1271.435
12/1/2017,01JRB-230,1251.062083333333
12/1/2017,01JUA-85,1346.42
12/1/2017,01KCR-230,1272.4175000000002
12/1/2017,01KDM-85,1286.7054166666667
12/1/2017,01LAC-115,1274.8049999999998
12/1/2017,01LAP-230,1268.7345833333334
12/1/2017,01LAQ-85,1276.2483333333337
12/1/2017,01LAZ-85,1276.4424999999999
12/1/2017,01LCD-115,1221.0833333333337
12/1/2017,01LCP-230,1217.3933333333332
12/1/2017,01LCP-400,1218.6187499999999
12/1/2017,01LCT-85,1263.9087499999998
12/1/2017,01LEC-85,1275.2316666666668
12/1/2017,01LER-85,1212.6533333333332
12/1/2017,01LES-115,1270.3408333333334
12/1/2017,01LFG-230,1252.1312499999997
12/1/2017,01LOM-85,1283.3037499999998
12/1/2017,01LQX-85,1274.78875
12/1/2017,01LVE-230,1273.9754166666667
12/1/2017,01MAD-230,1271.9125000000001
12/1/2017,01MAG-85,1276.4604166666668
12/1/2017,01MER-230,1272.8679166666666
12/1/2017,01MGR-85,1278.8812500000001
12/1/2017,01MIR-115,1224.0991666666666
12/1/2017,01MLP-230,1275.154166666667
12/1/2017,01MOR-230,1275.6825000000001
12/1/2017,01MOS-85,1278.5333333333335
12/1/2017,01MTI-115,1270.7045833333334
12/1/2017,01MZA-85,1276.525
12/1/2017,01NAR-230,1286.62
12/1/2017,01NAR-85,1285.50875
12/1/2017,01NAU-85,1277.9070833333335
12/1/2017,01NEC-85,1235.9608333333333
12/1/2017,01NET-85,1274.9070833333335
12/1/2017,01NFA-85,1275.9662500000002
12/1/2017,01NIS-85,1290.9358333333332
12/1/2017,01NLE-85,1288.0162500000001
12/1/2017,01NON-85,1271.9162500000002
12/1/2017,01NTG-115,1276.7858333333334
12/1/2017,01OCE-230,1272.8754166666668
12/1/2017,01ODB-230,1285.5262500000001
12/1/2017,01OLI-230,1285.1245833333335
12/1/2017,01OTM-230,1251.6475000000003
12/1/2017,01PAC-85,1284.16
12/1/2017,01PAT-85,1272.9845833333334
12/1/2017,01PCC-85,1278.2541666666666
12/1/2017,01PDO-115,1271.8149999999998
12/1/2017,01PEN-230,1272.7541666666664
12/1/2017,01PEV-230,1272.7454166666664
12/1/2017,01PEX-85,1279.2079166666667
12/1/2017,01PHC-230,1252.3329166666665
12/1/2017,01PIR-85,1256.8579166666664
12/1/2017,01PIT-400,1224.1391666666668
12/1/2017,01PLO-115,1294.4479166666665
12/1/2017,01PLZ-115,1269.6650000000002
12/1/2017,01PMT-115,1221.3712500000004
12/1/2017,01PMX1115,1249.1904166666668
12/1/2017,01PMX2115,1218.437083333333
12/1/2017,01PNN-230,1270.740416666667
12/1/2017,01PNT-85,1285.6170833333333
12/1/2017,01POO-230,1274.36125
12/1/2017,01PQI-115,1254.4499999999998
12/1/2017,01PRO-85,1288.1750000000002
12/1/2017,01PSR-85,1295.6612499999999
12/1/2017,01PTH-85,1277.85625
12/1/2017,01PTL-85,1229.5779166666669
12/1/2017,01PXA-85,1276.9258333333335
12/1/2017,01PYG-230,1251.0683333333336
12/1/2017,01RAT-230,1250.0345833333333
12/1/2017,01RBS-85,1287.5416666666667
12/1/2017,01REF-85,1286.0366666666666
12/1/2017,01REM-230,1273.747083333333
12/1/2017,01REM-85,1274.6554166666665
12/1/2017,01RES-230,1268.9566666666667
12/1/2017,01RES-85,1272.309166666667
12/1/2017,01RSL-230,1277.3941666666663
12/1/2017,01SAF-85,1287.2300000000002
12/1/2017,01SAO-85,1235.9608333333333
12/1/2017,01SCD-230,1221.2150000000001
12/1/2017,01SDI-85,1277.85
12/1/2017,01SKP-85,1270.3612500000002
12/1/2017,01SMT-115,1270.6420833333332
12/1/2017,01SNG-230,1285.8341666666665
12/1/2017,01SOX-230,1262.9795833333335
12/1/2017,01SSE-115,1274.3391666666666
12/1/2017,01SSO-85,1288.2325000000003
12/1/2017,01SSP-85,1286.365
12/1/2017,01STU-115,1259.1691666666668
12/1/2017,01TAC-85,1277.7654166666664
12/1/2017,01TAX-230,1284.7120833333336
12/1/2017,01TAX-85,1284.0941666666665
12/1/2017,01TCC-230,1248.529166666667
12/1/2017,01TCM-230,1257.3845833333335
12/1/2017,01TDK-230,1287.07
12/1/2017,01TDV-85,1303.4141666666667
12/1/2017,01TEH-230,1276.3783333333336
12/1/2017,01TEP-85,1231.9854166666669
12/1/2017,01TIA-230,1286.0554166666664
12/1/2017,01TIN-115,1270.2529166666666
12/1/2017,01TIZ-230,1257.0512500000002
12/1/2017,01TJP-115,1270.6720833333336
12/1/2017,01TKM-230,1263.0766666666666
12/1/2017,01TLG-85,1286.4995833333335
12/1/2017,01TLT-85,1256.0491666666667
12/1/2017,01TMA-115,1270.5150000000003
12/1/2017,01TOL-85,1284.3779166666668
12/1/2017,01TOP-230,1274.5129166666668
12/1/2017,01TPA-115,1297.4983333333332
12/1/2017,01TPZ-85,1276.3654166666665
12/1/2017,01TQC-115,1275.2029166666669
12/1/2017,01TRX-85,1274.29875
12/1/2017,01TTC-230,1287.6591666666664
12/1/2017,01TTH-230,1256.2649999999999
12/1/2017,01TTO-85,1291.5325
12/1/2017,01TTT-115,1270.8662499999998
12/1/2017,01TUL-230,1248.529166666667
12/1/2017,01TUL-400,1249.8675
12/1/2017,01TYA-230,1283.3208333333334
12/1/2017,01VAE-230,1262.8358333333329
12/1/2017,01VAJ-230,1270.5524999999998
12/1/2017,01VDF-85,1264.9808333333333
12/1/2017,01VDM-85,1250.8391666666666
12/1/2017,01VDT-85,1286.8787499999999
12/1/2017,01VER-230,1274.8429166666667
12/1/2017,01VFI-85,1271.2829166666668
12/1/2017,01VGU-115,1284.5154166666669
12/1/2017,01VIC-230,1268.8154166666666
12/1/2017,01VIC-85,1272.0016666666666
12/1/2017,01VIL-230,1220.48125
12/1/2017,01VIT-85,1255.6479166666666
12/1/2017,01VLR-85,1270.4733333333334
12/1/2017,01VPM-85,1271.0266666666664
12/1/2017,01VRN-230,1273.0512500000002
12/1/2017,01VRN-85,1278.7937500000003
12/1/2017,01VTU-85,1285.2183333333335
12/1/2017,01XAL-230,1271.8554166666665
12/1/2017,01XOC-230,1274.6179166666668
12/1/2017,01YBC-115,1270.92875
12/1/2017,01ZAE-85,1274.5566666666668
12/1/2017,01ZAR-230,1271.0449999999998
12/1/2017,01ZIC-85,1304.9487499999998
12/1/2017,01ZIR-69,1291.04625
12/1/2017,01ZUM-85,1267.1370833333333
12/1/2017,02AAA-115,1287.9183333333333
12/1/2017,02ABL-115,1276.75125
12/1/2017,02ACA-115,1318.5441666666668
12/1/2017,02ACJ-115,1247.7004166666666
12/1/2017,02ACY-115,1265.4870833333334
12/1/2017,02ACZ-115,1281.0204166666667
12/1/2017,02ADD-115,1265.7249999999997
12/1/2017,02ADS-115,1265.9187499999996
12/1/2017,02AEN-115,1323.9949999999997
12/1/2017,02AGA-115,1272.0845833333333
12/1/2017,02AGF-69,1225.2775
12/1/2017,02AHZ-115,1282.1458333333335
12/1/2017,02AMF-115,1263.15
12/1/2017,02AMN-115,1229.62375
12/1/2017,02AMZ-115,1277.79125
12/1/2017,02ANC-115,1268.8629166666667
12/1/2017,02ANG-400,1264.5841666666663
12/1/2017,02AOC-115,1254.4279166666668
12/1/2017,02AOS-115,1271.3283333333334
12/1/2017,02APC-115,1286.1775
12/1/2017,02API-115,1267.5691666666664
12/1/2017,02ARC-115,1288.8962499999998
12/1/2017,02ARG-115,1258.3891666666666
12/1/2017,02ARP-69,1212.542083333333
12/1/2017,02ARR-115,1228.8329166666665
12/1/2017,02ASI-115,1181.982083333333
12/1/2017,02ATC-115,1279.2729166666666
12/1/2017,02ATX-230,1263.1116666666667
12/1/2017,02ATZ-115,1266.1491666666668
