Fecha,Clave_del_nodo,pml_mean
2/1/2018,01AAN-85,1321.3849999999998
2/1/2018,01AAP-85,1265.1974999999998
2/1/2018,01ACC-85,1246.56125
2/1/2018,01ACM-85,1245.3791666666668
2/1/2018,01ACN-85,1252.3945833333335
2/1/2018,01ACO-230,1229.7395833333333
2/1/2018,01ACS-230,1225.4295833333333
2/1/2018,01AGU-230,1249.0004166666665
2/1/2018,01AGV-85,1262.7954166666666
2/1/2018,01AIN-115,1254.708333333333
2/1/2018,01ALR-85,1247.1162499999996
2/1/2018,01AMO-85,1267.94
2/1/2018,01ANL-85,1281.6774999999996
2/1/2018,01ANM-115,1236.2462500000001
2/1/2018,01ANS-85,1251.13875
2/1/2018,01ANU-115,1282.2141666666666
2/1/2018,01ANU-69,1282.2141666666666
2/1/2018,01ARA-85,1246.1333333333334
2/1/2018,01ARX-230,1224.47375
2/1/2018,01ASK-230,1221.8479166666668
2/1/2018,01ATE-230,1259.2637499999998
2/1/2018,01ATE-85,1259.005
2/1/2018,01ATG-69,1205.0804166666665
2/1/2018,01ATI-230,1246.4454166666667
2/1/2018,01ATK-230,1243.8704166666666
2/1/2018,01ATM-115,1269.267916666667
2/1/2018,01ATS-115,1196.1691666666666
2/1/2018,01ATU-115,1251.7658333333334
2/1/2018,01AUM-85,1247.7141666666669
2/1/2018,01AUO-115,1227.457916666667
2/1/2018,01AUR-230,1240.1133333333335
2/1/2018,01AVA-115,1240.534166666667
2/1/2018,01AVT-85,1260.1225
2/1/2018,01AYO-230,1241.41
2/1/2018,01AZC-230,1245.9445833333334
2/1/2018,01BAR-85,1252.3008333333332
2/1/2018,01BBR-115,1241.8791666666668
2/1/2018,01BBV-230,1246.4708333333335
2/1/2018,01BDK-85,1247.2716666666668
2/1/2018,01CAH-85,1251.9633333333334
2/1/2018,01CAR-85,1247.9199999999998
2/1/2018,01CAY-115,1199.4383333333333
2/1/2018,01CCM-115,1261.3691666666666
