Fecha,Clave_del_nodo,pml_mean
7/1/2018,01AAN-85,837.2345833333334
7/1/2018,01AAP-85,801.7029166666666
7/1/2018,01ACC-85,792.815
7/1/2018,01ACM-85,792.4333333333334
7/1/2018,01ACN-85,795.3545833333334
7/1/2018,01ACO-230,785.1758333333332
7/1/2018,01ACS-230,782.0962500000002
7/1/2018,01AGU-230,795.2908333333334
7/1/2018,01AGV-85,802.5287500000001
7/1/2018,01AIN-115,799.8604166666669
7/1/2018,01ALR-85,792.8654166666666
7/1/2018,01AMO-85,802.9341666666668
7/1/2018,01ANL-85,803.4341666666668
7/1/2018,01ANM-115,792.5491666666667
7/1/2018,01ANS-85,796.2508333333335
7/1/2018,01ANU-115,817.8450000000001
7/1/2018,01ANU-69,817.8450000000001
7/1/2018,01ARA-85,794.0408333333331
7/1/2018,01ARX-230,779.7941666666667
7/1/2018,01ASK-230,779.1274999999999
7/1/2018,01ATE-230,799.5212500000001
7/1/2018,01ATE-85,799.2845833333334
7/1/2018,01ATG-69,780.4841666666666
7/1/2018,01ATI-230,792.9791666666664
7/1/2018,01ATK-230,793.0574999999999
7/1/2018,01ATM-115,809.4158333333334
7/1/2018,01ATS-115,777.9566666666668
7/1/2018,01ATU-115,798.0216666666665
7/1/2018,01AUM-85,793.34625
7/1/2018,01AUO-115,765.2075
7/1/2018,01AUR-230,791.1458333333334
7/1/2018,01AVA-115,796.4470833333335
7/1/2018,01AVT-85,800.03875
7/1/2018,01AYO-230,791.6270833333332
7/1/2018,01AZC-230,792.8595833333333
7/1/2018,01BAR-85,795.3412500000001
7/1/2018,01BBR-115,795.3045833333332
7/1/2018,01BBV-230,793.0554166666667
7/1/2018,01BDK-85,792.9041666666667
7/1/2018,01CAH-85,795.5475
7/1/2018,01CAR-85,793.8770833333334
7/1/2018,01CAY-115,780.2429166666666
7/1/2018,01CCM-115,807.3091666666666
7/1/2018,01CCZ-230,778.8170833333334
7/1/2018,01CDS-85,798.1916666666665
7/1/2018,01CEA-85,784.3858333333333
7/1/2018,01CEI-230,791.5704166666668
7/1/2018,01CFD-230,791.3675
7/1/2018,01CFI-230,791.28125
7/1/2018,01CFZ-85,842.6491666666667
7/1/2018,01CHA-85,796.6170833333332
7/1/2018,01CHE-85,795.34625
7/1/2018,01CHN-230,790.1833333333337
7/1/2018,01CJM-230,795.03375
7/1/2018,01CMC-230,793.7762499999999
7/1/2018,01CMO-115,818.4549999999999
7/1/2018,01CNA-69,798.0275
7/1/2018,01COA-230,793.8795833333334
7/1/2018,01COM-115,802.2841666666668
7/1/2018,01COY-230,796.0708333333333
7/1/2018,01CPG-230,788.6291666666667
7/1/2018,01CPM-230,792.8637500000001
7/1/2018,01CRG-230,792.3970833333333
7/1/2018,01CRG-85,792.95125
7/1/2018,01CRM-85,781.1029166666664
7/1/2018,01CRS-230,795.8254166666666
7/1/2018,01CRU-230,792.0716666666666
7/1/2018,01CSN-115,805.0362500000001
7/1/2018,01CSR-115,779.3462500000002
7/1/2018,01CTD-230,795.1370833333334
7/1/2018,01CTG-230,791.2412500000002
7/1/2018,01CTT-85,793.3295833333331
7/1/2018,01CVD-85,795.79
7/1/2018,01CYO-85,793.0345833333334
7/1/2018,01DAA-230,796.3508333333334
7/1/2018,01DCA-85,800.4883333333333
7/1/2018,01DCO-85,794.8808333333332
7/1/2018,01DOG-115,791.52375
7/1/2018,01DVA-230,794.6366666666667
7/1/2018,01ECA-230,791.55625
7/1/2018,01ECB-115,792.0775
7/1/2018,01ECR-230,799.9312500000001
7/1/2018,01EDB-115,794.3445833333335
7/1/2018,01ELG-115,796.4733333333334
7/1/2018,01ENB-115,794.335
7/1/2018,01ESB-115,793.1095833333333
7/1/2018,01EST-230,794.74375
7/1/2018,01ETB-115,792.6904166666668
7/1/2018,01EUB-115,794.5320833333334
7/1/2018,01EVD-230,788.2695833333333
7/1/2018,01FMC-85,792.3974999999999
7/1/2018,01FPG-115,795.1183333333333
7/1/2018,01FRR-115,807.1062499999999
7/1/2018,01GMC-85,799.5179166666668
7/1/2018,01GMY-115,779.3745833333334
7/1/2018,01GUA-85,794.8670833333331
7/1/2018,01HTC-85,793.9116666666667
7/1/2018,01HTM-115,800.7912500000001
7/1/2018,01HTT-85,793.2491666666665
7/1/2018,01INM-85,797.8020833333334
7/1/2018,01INN-85,793.8304166666667
7/1/2018,01INS-85,794.7041666666668
7/1/2018,01INU-115,794.3395833333334
7/1/2018,01IRO-230,779.1187499999997
7/1/2018,01ISC-85,794.8045833333332
7/1/2018,01ISO-115,780.9462500000001
7/1/2018,01ITD-115,796.6904166666665
7/1/2018,01IUN-115,794.026666666667
7/1/2018,01IXL-230,791.1320833333333
7/1/2018,01IXS-115,804.5541666666668
7/1/2018,01IXT-115,795.3045833333332
7/1/2018,01IZT-230,792.8875000000002
7/1/2018,01JAM-85,793.0129166666665
7/1/2018,01JAS-85,777.2820833333334
7/1/2018,01JCP-85,800.8720833333335
7/1/2018,01JDV-85,793.5625000000001
7/1/2018,01JID-115,761.8066666666665
7/1/2018,01JIL-115,762.6025000000001
7/1/2018,01JJA-85,794.7933333333334
7/1/2018,01JLC-230,793.2937499999999
7/1/2018,01JRB-230,779.7845833333332
7/1/2018,01JUA-85,838.0887499999999
7/1/2018,01KCR-230,793.6695833333333
7/1/2018,01KDM-85,799.5841666666666
7/1/2018,01LAC-115,798.5979166666666
7/1/2018,01LAP-230,790.5166666666665
7/1/2018,01LAQ-85,795.3220833333334
7/1/2018,01LAZ-85,793.0129166666665
7/1/2018,01LCD-115,779.8204166666668
7/1/2018,01LCP-230,777.2870833333333
7/1/2018,01LCP-400,777.0629166666666
7/1/2018,01LCT-85,793.9462500000001
7/1/2018,01LEC-85,794.2158333333333
7/1/2018,01LER-85,778.4754166666668
7/1/2018,01LES-115,797.6574999999999
7/1/2018,01LFG-230,780.1291666666666
7/1/2018,01LOM-85,796.1841666666668
7/1/2018,01LQX-85,793.40375
7/1/2018,01LVE-230,793.0529166666665
7/1/2018,01MAD-230,793.5416666666665
7/1/2018,01MAG-85,794.2870833333335
7/1/2018,01MER-230,793.8087500000001
7/1/2018,01MGR-85,795.7108333333332
7/1/2018,01MIR-115,780.9308333333333
7/1/2018,01MLP-230,793.8808333333332
7/1/2018,01MOR-230,794.1091666666667
7/1/2018,01MOS-85,793.8633333333333
7/1/2018,01MTI-115,796.5904166666668
7/1/2018,01MZA-85,795.5408333333331
7/1/2018,01NAR-230,796.3175
7/1/2018,01NAR-85,797.4975
7/1/2018,01NAU-85,794.5870833333333
7/1/2018,01NEC-85,771.0991666666667
7/1/2018,01NET-85,794.0554166666667
7/1/2018,01NFA-85,794.9866666666667
7/1/2018,01NIS-85,801.1733333333333
7/1/2018,01NLE-85,800.3091666666664
7/1/2018,01NON-85,793.0554166666666
7/1/2018,01NTG-115,797.7145833333333
7/1/2018,01OCE-230,793.8270833333335
7/1/2018,01ODB-230,796.7099999999999
7/1/2018,01OLI-230,795.8291666666665
7/1/2018,01OTM-230,778.8920833333335
7/1/2018,01PAC-85,797.9245833333334
7/1/2018,01PAT-85,792.8724999999998
7/1/2018,01PCC-85,793.1291666666666
7/1/2018,01PDO-115,797.4983333333333
7/1/2018,01PEN-230,793.7791666666667
7/1/2018,01PEV-230,793.7962500000002
7/1/2018,01PEX-85,793.8970833333333
7/1/2018,01PHC-230,779.0795833333333
7/1/2018,01PIR-85,781.7654166666667
7/1/2018,01PIT-400,778.2129166666665
7/1/2018,01PLO-115,810.3112499999999
7/1/2018,01PLZ-115,795.3787500000002
7/1/2018,01PMT-115,780.1116666666667
7/1/2018,01PMX-115,778.1062499999998
7/1/2018,01PNN-230,791.7254166666665
7/1/2018,01PNT-85,799.5033333333332
7/1/2018,01POO-230,792.9045833333334
7/1/2018,01PQI-115,776.8791666666666
7/1/2018,01PRO-85,800.3312500000001
7/1/2018,01PSR-85,802.6195833333333
7/1/2018,01PTH-85,798.3870833333335
7/1/2018,01PTL-85,768.2045833333333
7/1/2018,01PXA-85,794.1862500000001
7/1/2018,01PYG-230,779.7870833333333
7/1/2018,01RAT-230,778.9037500000001
7/1/2018,01RBS-85,800.0250000000001
7/1/2018,01REF-85,797.6504166666668
7/1/2018,01REM-230,792.7495833333336
7/1/2018,01REM-85,792.3558333333334
7/1/2018,01RES-230,790.6837500000001
7/1/2018,01RES-85,792.4741666666667
7/1/2018,01RSL-230,795.3104166666667
7/1/2018,01SAF-85,800.0491666666666
7/1/2018,01SAO-85,771.1029166666668
7/1/2018,01SCD-230,781.2583333333333
7/1/2018,01SDI-85,798.402083333333
7/1/2018,01SKP-85,791.5075
7/1/2018,01SMT-115,796.83625
7/1/2018,01SNG-230,795.8412500000001
7/1/2018,01SOX-230,790.2820833333336
7/1/2018,01SSE-115,788.9220833333335
7/1/2018,01SSO-85,800.2745833333332
7/1/2018,01SSP-85,797.7704166666668
7/1/2018,01STU-115,774.5808333333333
7/1/2018,01TAC-85,795.0649999999999
7/1/2018,01TAX-230,796.6562500000001
