Fecha,Clave_del_nodo,pml_mean
2/1/2017,01AAN-85,1307.2320833333335
2/1/2017,01AAP-85,1252.4933333333333
2/1/2017,01ACC-85,1236.5791666666669
2/1/2017,01ACM-85,1236.9862500000002
2/1/2017,01ACN-85,1242.9825000000003
2/1/2017,01ACO-230,1222.11375
2/1/2017,01ACS-230,1219.2225
2/1/2017,01AGU-230,1240.5941666666668
2/1/2017,01AGV-85,1263.5316666666665
2/1/2017,01AIN-115,1243.9045833333334
2/1/2017,01ALR-85,1238.0483333333334
2/1/2017,01AMO-85,1254.98375
2/1/2017,01ANL-85,1269.99625
2/1/2017,01ANM-115,1224.6025000000002
2/1/2017,01ANS-85,1245.7024999999999
2/1/2017,01ANU-115,1257.5816666666667
2/1/2017,01ANU-69,1257.5816666666667
2/1/2017,01ARA-85,1240.0995833333334
2/1/2017,01ARX-230,1213.6425000000002
2/1/2017,01ATE-230,1248.0283333333334
2/1/2017,01ATE-85,1246.6291666666668
2/1/2017,01ATG-69,1183.23875
2/1/2017,01ATI-230,1237.0416666666667
2/1/2017,01ATK-230,1237.46625
2/1/2017,01ATM-115,1246.8358333333333
2/1/2017,01ATS-115,1172.64375
2/1/2017,01ATU-115,1240.8491666666666
2/1/2017,01AUM-85,1237.8
2/1/2017,01AUO-115,1218.3570833333333
2/1/2017,01AUR-230,1234.0545833333335
2/1/2017,01AVA-115,1227.6379166666666
2/1/2017,01AVT-85,1248.1541666666667
2/1/2017,01AYO-230,1234.7545833333336
2/1/2017,01AZC-230,1236.5662500000005
2/1/2017,01BAR-85,1242.8774999999998
2/1/2017,01BBR-115,1228.3483333333336
2/1/2017,01BBV-230,1237.0791666666667
2/1/2017,01BDK-85,1238.1804166666668
2/1/2017,01CAH-85,1242.7225000000003
2/1/2017,01CAR-85,1239.1395833333333
2/1/2017,01CAY-115,1175.7779166666667
2/1/2017,01CCM-115,1241.4158333333332
2/1/2017,01CCZ-230,1211.87625
2/1/2017,01CDS-85,1255.4054166666667
2/1/2017,01CEA-85,1217.8854166666665
2/1/2017,01CEI-230,1234.9566666666667
