Fecha,Clave_del_nodo,pml_mean
5/1/2017,01AAN-85,1216.4629166666668
5/1/2017,01AAP-85,1163.38875
5/1/2017,01ACC-85,1149.0149999999999
5/1/2017,01ACM-85,1146.631666666667
5/1/2017,01ACN-85,1152.5241666666668
5/1/2017,01ACO-230,1139.6374999999998
5/1/2017,01ACS-230,1137.61625
5/1/2017,01AGU-230,1152.7749999999999
5/1/2017,01AGV-85,1166.2325
5/1/2017,01AIN-115,1160.6666666666667
5/1/2017,01ALR-85,1147.2162500000002
5/1/2017,01AMO-85,1165.8266666666666
5/1/2017,01ANL-85,1180.39125
5/1/2017,01ANM-115,1144.128333333333
5/1/2017,01ANS-85,1159.6291666666668
5/1/2017,01ANU-115,1181.8662499999998
5/1/2017,01ANU-69,1181.8662499999998
5/1/2017,01ARA-85,1152.8008333333335
5/1/2017,01ARX-230,1127.3245833333333
5/1/2017,01ASK-230,1134.3704166666669
5/1/2017,01ATE-230,1159.9704166666666
5/1/2017,01ATE-85,1159.5566666666666
5/1/2017,01ATG-69,1121.1512500000001
5/1/2017,01ATI-230,1149.155
5/1/2017,01ATK-230,1150.4516666666666
5/1/2017,01ATM-115,1171.3358333333333
5/1/2017,01ATS-115,1110.60875
5/1/2017,01ATU-115,1157.8116666666667
5/1/2017,01AUM-85,1150.02125
5/1/2017,01AUO-115,1125.0279166666671
5/1/2017,01AUR-230,1149.95625
5/1/2017,01AVA-115,1148.593333333333
5/1/2017,01AVT-85,1160.3845833333332
5/1/2017,01AYO-230,1151.30875
5/1/2017,01AZC-230,1149.18625
5/1/2017,01BAR-85,1152.5075
5/1/2017,01BBR-115,1148.179583333333
5/1/2017,01BBV-230,1149.3395833333334
5/1/2017,01BDK-85,1147.2725
5/1/2017,01CAH-85,1152.8054166666668
5/1/2017,01CAR-85,1151.1683333333333
5/1/2017,01CAY-115,1113.5541666666668
5/1/2017,01CCM-115,1163.6408333333331
5/1/2017,01CCZ-230,1125.7899999999997
5/1/2017,01CDS-85,1164.9104166666668
5/1/2017,01CEA-85,1129.2324999999998
5/1/2017,01CEI-230,1147.0454166666666
5/1/2017,01CFD-230,1146.7170833333334
5/1/2017,01CFI-230,1146.5562499999999
5/1/2017,01CFZ-85,1224.4820833333333
5/1/2017,01CHA-85,1157.1204166666666
5/1/2017,01CHE-85,1152.5141666666668
5/1/2017,01CHN-230,1147.6445833333335
5/1/2017,01CJM-230,1151.8533333333332
5/1/2017,01CMC-230,1152.095833333333
5/1/2017,01CMO-115,1182.7983333333332
5/1/2017,01CNA-69,1124.1404166666666
5/1/2017,01COA-230,1154.0145833333333
5/1/2017,01COM-115,1162.9579166666667
5/1/2017,01COY-230,1153.6591666666666
5/1/2017,01CPG-230,1144.1129166666667
5/1/2017,01CPM-230,1149.97875
5/1/2017,01CRG-230,1149.1554166666667
5/1/2017,01CRG-85,1148.79875
5/1/2017,01CRM-85,1143.6787499999998
5/1/2017,01CRS-230,1153.2766666666666
5/1/2017,01CRU-230,1151.7137500000001
5/1/2017,01CSN-115,1174.2833333333335
5/1/2017,01CSR-115,1112.1470833333335
5/1/2017,01CTD-230,1152.53
5/1/2017,01CTG-230,1146.1758333333332
5/1/2017,01CTT-85,1147.9670833333332
5/1/2017,01CVD-85,1156.085
5/1/2017,01CYO-85,1148.8645833333333
5/1/2017,01DAA-230,1153.6591666666666
5/1/2017,01DCA-85,1175.2224999999999
5/1/2017,01DCO-85,1150.2779166666667
5/1/2017,01DOG-115,1142.7116666666664
