Fecha,Clave_del_nodo,pml_mean
4/1/2018,01AAP-85,847.1820833333333
4/1/2018,01ACC-85,811.47125
4/1/2018,01ACM-85,801.86625
4/1/2018,01ACN-85,800.9299999999998
4/1/2018,01ACO-230,801.3716666666668
4/1/2018,01ACS-230,792.815
4/1/2018,01AGU-230,792.9095833333331
4/1/2018,01AGV-85,804.8966666666665
4/1/2018,01AIN-115,813.715
4/1/2018,01ALR-85,807.3791666666665
4/1/2018,01AMO-85,812.8183333333333
4/1/2018,01ANL-85,820.715
4/1/2018,01ANM-115,818.3124999999999
4/1/2018,01ANS-85,815.4491666666668
4/1/2018,01ANU-115,837.2170833333331
4/1/2018,01ANU-69,853.5004166666664
4/1/2018,01ARA-85,833.4995833333332
4/1/2018,01ARX-230,812.5991666666667
4/1/2018,01ASK-230,809.4012499999999
4/1/2018,01ATE-230,832.4458333333333
4/1/2018,01ATE-85,842.1683333333334
4/1/2018,01ATG-69,807.1679166666668
4/1/2018,01ATI-230,840.15
4/1/2018,01ATM-115,810.4512500000001
4/1/2018,01ATS-115,824.3483333333332
4/1/2018,01ATU-115,773.1070833333332
4/1/2018,01AUM-85,805.4333333333333
4/1/2018,01AUO-115,800.8875000000002
4/1/2018,01AUR-230,786.3741666666668
4/1/2018,01AVA-115,801.285
4/1/2018,01AVT-85,803.7449999999999
4/1/2018,01AYO-230,807.265
4/1/2018,01AZC-230,803.5458333333332
4/1/2018,01BAR-85,809.51375
4/1/2018,01BBR-115,815.1075000000002
4/1/2018,01BBV-230,812.6437500000001
4/1/2018,01BDK-85,815.5508333333332
4/1/2018,01CAH-85,817.21625
4/1/2018,01CAR-85,820.5675
4/1/2018,01CAY-115,806.9258333333333
4/1/2018,01CCM-115,817.6416666666668
4/1/2018,01CCZ-230,817.2079166666666
4/1/2018,01CDS-85,829.9583333333335
4/1/2018,01CEA-85,827.5837500000001
4/1/2018,01CEI-230,825.7595833333334
4/1/2018,01CFD-230,842.9666666666666
4/1/2018,01CFZ-85,808.4708333333333
4/1/2018,01CHA-85,843.6395833333332
4/1/2018,01CHE-85,806.4862500000003
4/1/2018,01CHN-230,802.3249999999999
4/1/2018,01CJM-230,799.0266666666665
4/1/2018,01CMC-230,803.380833333333
4/1/2018,01CMO-115,809.8058333333333
4/1/2018,01CNA-69,827.0541666666664
4/1/2018,01COA-230,792.5825000000001
4/1/2018,01COM-115,808.5270833333333
4/1/2018,01COY-230,817.3745833333332
4/1/2018,01CPG-230,814.4562500000001
4/1/2018,01CPM-230,809.07375
4/1/2018,01CRG-230,816.0066666666667
4/1/2018,01CRG-85,815.0070833333333
4/1/2018,01CRM-85,812.1437500000001
4/1/2018,01CRS-230,817.1079166666665
4/1/2018,01CRU-230,821.7708333333331
4/1/2018,01CSN-115,830.9004166666667
4/1/2018,01CSR-115,811.8608333333333
4/1/2018,01CTD-230,828.5212500000001
4/1/2018,01CTG-230,826.5620833333332
4/1/2018,01CTT-85,845.3275
4/1/2018,01CYO-85,813.2937500000002
4/1/2018,01DAA-230,806.2041666666668
4/1/2018,01DCA-85,809.0229166666664
4/1/2018,01DCO-85,805.4820833333334
4/1/2018,01DOG-115,802.5120833333334
