Fecha,Clave_del_nodo,pml_mean
9/1/2017,01AAN-85,1433.9583333333337
9/1/2017,01AAP-85,1350.1762500000002
9/1/2017,01ACC-85,1337.3979166666666
9/1/2017,01ACM-85,1337.9462500000002
9/1/2017,01ACN-85,1344.2291666666667
9/1/2017,01ACO-230,1326.075
9/1/2017,01ACS-230,1321.2987499999997
9/1/2017,01AGU-230,1339.6508333333331
9/1/2017,01AGV-85,1357.6304166666666
9/1/2017,01AIN-115,1335.0445833333333
9/1/2017,01ALR-85,1339.23125
9/1/2017,01AMO-85,1352.7845833333333
9/1/2017,01ANL-85,1392.6804166666668
9/1/2017,01ANM-115,1307.865
9/1/2017,01ANS-85,1346.2866666666666
9/1/2017,01ANU-115,1341.9070833333333
9/1/2017,01ANU-69,1341.9070833333333
9/1/2017,01ARA-85,1340.5600000000002
9/1/2017,01ARX-230,1316.9916666666666
9/1/2017,01ASK-230,1316.5875
9/1/2017,01ATE-230,1345.5591666666667
9/1/2017,01ATE-85,1343.3041666666668
9/1/2017,01ATG-69,1242.38
9/1/2017,01ATI-230,1335.8558333333333
9/1/2017,01ATK-230,1338.0258333333334
9/1/2017,01ATM-115,1331.6883333333333
9/1/2017,01ATS-115,1231.2737500000003
9/1/2017,01ATU-115,1332.4433333333334
9/1/2017,01AUM-85,1338.69625
9/1/2017,01AUO-115,1318.5729166666667
9/1/2017,01AUR-230,1337.2258333333332
9/1/2017,01AVA-115,1313.115
9/1/2017,01AVT-85,1344.6045833333335
9/1/2017,01AYO-230,1338.644583333333
9/1/2017,01AZC-230,1334.7583333333332
9/1/2017,01BAR-85,1344.1375
9/1/2017,01BBR-115,1306.88875
9/1/2017,01BBV-230,1335.68
9/1/2017,01BDK-85,1339.3675
9/1/2017,01CAH-85,1343.8116666666663
9/1/2017,01CAR-85,1341.077916666667
9/1/2017,01CAY-115,1234.6016666666667
9/1/2017,01CCM-115,1324.073333333333
9/1/2017,01CCZ-230,1315.3970833333335
9/1/2017,01CDS-85,1352.499583333333
9/1/2017,01CEA-85,1324.7604166666667
9/1/2017,01CEI-230,1334.19125
9/1/2017,01CFD-230,1333.3037499999998
9/1/2017,01CFI-230,1333.2029166666666
9/1/2017,01CFZ-85,1443.0158333333336
9/1/2017,01CHA-85,1345.7687500000002
9/1/2017,01CHE-85,1344.1737500000002
9/1/2017,01CHN-230,1334.7616666666665
9/1/2017,01CJM-230,1339.8600000000004
9/1/2017,01CMC-230,1339.7804166666667
9/1/2017,01CMO-115,1342.6179166666668
9/1/2017,01CNA-69,1246.4349999999997
9/1/2017,01COA-230,1342.5375000000001
9/1/2017,01COM-115,1337.7845833333333
9/1/2017,01COY-230,1349.4520833333333
9/1/2017,01CPG-230,1331.0033333333333
9/1/2017,01CPM-230,1337.6683333333333
9/1/2017,01CRG-230,1336.51625
9/1/2017,01CRG-85,1331.6775
9/1/2017,01CRM-85,1319.3016666666667
9/1/2017,01CRS-230,1342.2770833333334
9/1/2017,01CRU-230,1339.17
9/1/2017,01CSN-115,1340.555
9/1/2017,01CSR-115,1233.3266666666666
9/1/2017,01CTD-230,1339.2425
9/1/2017,01CTG-230,1332.915833333333
9/1/2017,01CTT-85,1341.0566666666666
9/1/2017,01CVD-85,1344.2887499999997
9/1/2017,01CYO-85,1344.24625
9/1/2017,01DAA-230,1349.4520833333333
9/1/2017,01DCA-85,1387.0733333333335
9/1/2017,01DCO-85,1341.0545833333335
9/1/2017,01DOG-115,1305.9004166666666
9/1/2017,01DVA-230,1326.9733333333336
9/1/2017,01ECA-230,1335.9625000000003
9/1/2017,01ECB-115,1307.0429166666668
9/1/2017,01ECR-230,1348.47875
9/1/2017,01EDB-115,1307.6604166666666
9/1/2017,01ELG-115,1303.77375
9/1/2017,01ENB-115,1310.0904166666667
9/1/2017,01ESB-115,1308.175
9/1/2017,01EST-230,1327.9779166666667
9/1/2017,01ETB-115,1307.2504166666665
9/1/2017,01EUB-115,1307.049166666667
9/1/2017,01EVD-230,1329.0204166666665
9/1/2017,01FMC-85,1337.755
9/1/2017,01FPG-115,1325.3220833333335
9/1/2017,01FRR-115,1343.3033333333335
9/1/2017,01GMC-85,1344.18375
9/1/2017,01GMY-115,1233.292083333333
9/1/2017,01GUA-85,1341.3175
9/1/2017,01HTC-85,1343.3775
9/1/2017,01HTM-115,1314.6258333333335
9/1/2017,01HTT-85,1343.1929166666666
9/1/2017,01INM-85,1351.085
9/1/2017,01INN-85,1342.9229166666664
9/1/2017,01INS-85,1338.9624999999999
9/1/2017,01INU-115,1323.8762500000005
9/1/2017,01IRO-230,1316.5875
9/1/2017,01ISC-85,1327.4054166666667
9/1/2017,01ISO-115,1236.08625
9/1/2017,01ITD-115,1328.4004166666668
9/1/2017,01IUN-115,1322.7620833333333
