Fecha,Clave_del_nodo,pml_mean
7/1/2019,01AAN-85,1523.8429166666665
7/1/2019,01AAP-85,1464.2141666666666
7/1/2019,01ACC-85,1445.1504166666666
7/1/2019,01ACM-85,1446.055
7/1/2019,01ACN-85,1451.6158333333335
7/1/2019,01ACO-230,1426.4191666666668
7/1/2019,01ACS-230,1423.4470833333335
7/1/2019,01AGU-230,1451.4566666666667
7/1/2019,01AGV-85,1462.0466666666664
7/1/2019,01AIN-115,1454.16125
7/1/2019,01ALR-85,1447.9554166666667
7/1/2019,01AMO-85,1467.3095833333336
7/1/2019,01ANL-85,1463.8833333333332
7/1/2019,01ANM-115,1433.8149999999998
7/1/2019,01ANS-85,1451.9754166666664
7/1/2019,01ANU-115,1474.2579166666667
7/1/2019,01ANU-69,1474.2579166666667
7/1/2019,01ARA-85,1444.6875
7/1/2019,01ARX-230,1413.3083333333332
7/1/2019,01ASK-230,1420.3087500000001
7/1/2019,01ATE-230,1457.122916666667
7/1/2019,01ATE-85,1458.045416666667
7/1/2019,01ATG-69,1400.0033333333333
7/1/2019,01ATI-230,1444.6754166666667
7/1/2019,01ATK-230,1441.837083333333
7/1/2019,01ATM-115,1457.5733333333335
7/1/2019,01ATS-115,1387.7166666666665
7/1/2019,01ATU-115,1450.8204166666671
7/1/2019,01AUM-85,1446.3383333333334
7/1/2019,01AUO-115,1409.8237500000002
7/1/2019,01AUR-230,1439.6766666666665
7/1/2019,01AVA-115,1437.3070833333331
7/1/2019,01AVT-85,1458.762083333333
7/1/2019,01AYO-230,1440.6554166666667
7/1/2019,01AZC-230,1442.912916666667
7/1/2019,01BAR-85,1451.5308333333332
7/1/2019,01BBR-115,1438.2304166666663
7/1/2019,01BBV-230,1444.3066666666666
7/1/2019,01BDK-85,1448.1158333333333
7/1/2019,01CAH-85,1450.9812499999998
7/1/2019,01CAR-85,1446.7270833333334
7/1/2019,01CAY-115,1393.189166666667
7/1/2019,01CCM-115,1455.7320833333333
7/1/2019,01CCZ-230,1411.0470833333336
7/1/2019,01CDS-85,1456.4795833333335
7/1/2019,01CEA-85,1420.0912500000002
7/1/2019,01CEI-230,1442.9183333333333
7/1/2019,01CFI-230,1441.9920833333333
7/1/2019,01CFZ-85,1531.3908333333336
7/1/2019,01CHA-85,1449.9487500000002
7/1/2019,01CHE-85,1451.5658333333333
7/1/2019,01CHN-230,1437.0516666666665
7/1/2019,01CJM-230,1448.5704166666667
7/1/2019,01CMC-230,1443.9920833333333
7/1/2019,01CMO-115,1475.92375
7/1/2019,01CNA-69,1422.658333333333
7/1/2019,01COA-230,1446.3670833333335
7/1/2019,01COM-115,1456.80375
7/1/2019,01COY-230,1453.1458333333333
7/1/2019,01CPG-230,1432.9795833333335
7/1/2019,01CPM-230,1441.3883333333333
7/1/2019,01CRG-230,1440.1641666666671
7/1/2019,01CRG-85,1438.5829166666665
7/1/2019,01CRM-85,1427.0983333333334
7/1/2019,01CRS-230,1448.3608333333334
7/1/2019,01CRU-230,1442.6125
7/1/2019,01CSN-115,1470.1066666666666
7/1/2019,01CSR-115,1389.99
7/1/2019,01CTD-230,1450.7958333333333
7/1/2019,01CTG-230,1441.05
7/1/2019,01CTT-85,1449.6274999999996
7/1/2019,01CVD-85,1448.002083333333
7/1/2019,01CYO-85,1455.342083333333
7/1/2019,01DAA-230,1454.2162499999997
