Fecha,Clave_del_nodo,pml_mean
2/1/2019,01AAN-85,2087.549166666666
2/1/2019,01AAP-85,2054.4279166666665
2/1/2019,01ACC-85,2023.632083333333
2/1/2019,01ACM-85,2014.1374999999996
2/1/2019,01ACN-85,2028.0133333333333
2/1/2019,01ACO-230,1966.5154166666669
2/1/2019,01ACS-230,1941.2712500000005
2/1/2019,01AGU-230,2027.240833333333
2/1/2019,01AGV-85,2089.405
2/1/2019,01AIN-115,2014.3012499999998
2/1/2019,01ALR-85,2016.203333333333
2/1/2019,01AMO-85,2056.1908333333336
2/1/2019,01ANL-85,1992.5308333333332
2/1/2019,01ANM-115,1985.0929166666665
2/1/2019,01ANS-85,2058.986666666666
2/1/2019,01ANU-115,2048.3704166666666
2/1/2019,01ANU-69,2048.3704166666666
2/1/2019,01ARA-85,2045.2779166666667
2/1/2019,01ARX-230,1931.1800000000003
2/1/2019,01ASK-230,1936.3525000000002
2/1/2019,01ATE-230,2039.9204166666666
2/1/2019,01ATE-85,2039.4158333333337
2/1/2019,01ATG-69,1885.6741666666667
2/1/2019,01ATI-230,2007.6020833333334
2/1/2019,01ATK-230,2039.2345833333336
2/1/2019,01ATM-115,2030.832916666667
2/1/2019,01ATS-115,1874.1387499999998
2/1/2019,01ATU-115,2009.7575000000004
2/1/2019,01AUM-85,2026.8458333333335
2/1/2019,01AUO-115,1949.884166666667
2/1/2019,01AUR-230,2053.9291666666672
2/1/2019,01AVA-115,1994.0024999999998
2/1/2019,01AVT-85,2040.5962500000005
2/1/2019,01AYO-230,2061.355
2/1/2019,01AZC-230,2008.36
2/1/2019,01BAR-85,2027.88375
2/1/2019,01BBR-115,1994.6183333333336
2/1/2019,01BBV-230,2008.1408333333331
2/1/2019,01BDK-85,2016.3729166666665
2/1/2019,01CAH-85,2027.10375
2/1/2019,01CAR-85,2026.7983333333334
2/1/2019,01CAY-115,1878.757083333333
2/1/2019,01CCM-115,2022.7037499999997
2/1/2019,01CCZ-230,1924.947916666667
2/1/2019,01CDS-85,2052.0300000000007
2/1/2019,01CEA-85,1937.263333333333
2/1/2019,01CEI-230,2002.198333333333
2/1/2019,01CFI-230,2001.2558333333338
2/1/2019,01CFZ-85,2104.61875
2/1/2019,01CHA-85,2071.844583333333
2/1/2019,01CHE-85,2027.9316666666664
2/1/2019,01CHN-230,2048.1579166666666
2/1/2019,01CJM-230,2027.0762499999998
2/1/2019,01CMC-230,2043.8362499999996
2/1/2019,01CMO-115,2048.3704166666666
2/1/2019,01CNA-69,1902.4712499999998
2/1/2019,01COA-230,2052.4833333333336
2/1/2019,01COM-115,2020.3512500000004
2/1/2019,01COY-230,2030.991666666666
2/1/2019,01CPG-230,2039.659583333334
2/1/2019,01CPM-230,2038.4908333333333
2/1/2019,01CRG-230,2036.0950000000003
2/1/2019,01CRG-85,2020.7875000000001
2/1/2019,01CRM-85,1929.4195833333333
