Fecha,Clave_del_nodo,pml_mean
4/1/2019,01AAN-85,1980.3604166666667
4/1/2019,01AAP-85,1916.0058333333334
4/1/2019,01ACC-85,1882.6033333333335
4/1/2019,01ACM-85,1879.8933333333337
4/1/2019,01ACN-85,1889.4750000000001
4/1/2019,01ACO-230,1854.8354166666666
4/1/2019,01ACS-230,1837.7975
4/1/2019,01AGU-230,1890.4704166666668
4/1/2019,01AGV-85,1905.1345833333332
4/1/2019,01AIN-115,1894.76375
4/1/2019,01ALR-85,1881.997916666667
4/1/2019,01AMO-85,1916.0058333333334
4/1/2019,01ANL-85,1903.8670833333329
4/1/2019,01ANM-115,1863.58875
4/1/2019,01ANS-85,1889.572916666667
4/1/2019,01ANU-115,1929.5366666666662
4/1/2019,01ANU-69,1929.5366666666662
4/1/2019,01ARA-85,1882.8470833333333
4/1/2019,01ARX-230,1838.6891666666668
4/1/2019,01ASK-230,1839.790416666667
4/1/2019,01ATE-230,1900.1841666666662
4/1/2019,01ATE-85,1900.2958333333338
4/1/2019,01ATG-69,1811.4479166666663
4/1/2019,01ATI-230,1879.9291666666668
4/1/2019,01ATK-230,1879.4441666666664
4/1/2019,01ATM-115,1908.1329166666667
4/1/2019,01ATS-115,1794.5475000000004
4/1/2019,01ATU-115,1889.7375
4/1/2019,01AUM-85,1884.5329166666668
4/1/2019,01AUO-115,1827.71125
4/1/2019,01AUR-230,1873.5029166666664
4/1/2019,01AVA-115,1871.505
4/1/2019,01AVT-85,1901.4966666666667
4/1/2019,01AYO-230,1874.695
4/1/2019,01AZC-230,1877.8450000000003
4/1/2019,01BAR-85,1889.4308333333336
4/1/2019,01BBR-115,1873.6899999999998
4/1/2019,01BBV-230,1879.5337500000003
4/1/2019,01BDK-85,1882.1554166666667
4/1/2019,01CAH-85,1889.0295833333337
4/1/2019,01CAR-85,1883.1079166666661
4/1/2019,01CAY-115,1800.3645833333333
4/1/2019,01CCM-115,1902.7470833333336
4/1/2019,01CCZ-230,1835.7470833333334
4/1/2019,01CDS-85,1896.8779166666664
4/1/2019,01CEA-85,1845.8112499999997
4/1/2019,01CEI-230,1877.1833333333332
4/1/2019,01CFI-230,1875.917083333333
4/1/2019,01CFZ-85,1985.9350000000002
4/1/2019,01CHA-85,1888.0025000000003
4/1/2019,01CHE-85,1889.4495833333333
4/1/2019,01CHN-230,1870.5041666666668
4/1/2019,01CJM-230,1888.5300000000004
4/1/2019,01CMC-230,1881.79125
4/1/2019,01CMO-115,1929.5366666666662
4/1/2019,01CNA-69,1838.7662500000004
4/1/2019,01COA-230,1882.3708333333334
4/1/2019,01COM-115,1896.7258333333336
4/1/2019,01COY-230,1893.149583333333
4/1/2019,01CPG-230,1865.6904166666666
4/1/2019,01CPM-230,1878.8599999999997
4/1/2019,01CRG-230,1877.3654166666668
4/1/2019,01CRG-85,1877.4729166666668
4/1/2019,01CRM-85,1835.399583333333
4/1/2019,01CRS-230,1887.5316666666668
4/1/2019,01CRU-230,1876.7683333333334
4/1/2019,01CSN-115,1905.9483333333335
4/1/2019,01CSR-115,1797.1016666666671
4/1/2019,01CTD-230,1889.4649999999995
4/1/2019,01CTG-230,1876.8045833333335
4/1/2019,01CTT-85,1883.5041666666668
4/1/2019,01CVD-85,1885.4524999999996
4/1/2019,01CYO-85,1881.5570833333331
4/1/2019,01DAA-230,1894.7174999999997
4/1/2019,01DCA-85,1894.5945833333333
4/1/2019,01DCO-85,1886.6970833333332
4/1/2019,01DOG-115,1861.4554166666665
4/1/2019,01DVA-230,1881.4866666666667
4/1/2019,01ECA-230,1875.5016666666668
4/1/2019,01ECB-115,1863.3324999999998
4/1/2019,01ECR-230,1902.3283333333331
4/1/2019,01EDB-115,1868.9012500000006
4/1/2019,01ELG-115,1887.9533333333331
4/1/2019,01ENB-115,1866.8595833333336
4/1/2019,01ESB-115,1864.3729166666665
4/1/2019,01EST-230,1882.1033333333341
4/1/2019,01ETB-115,1862.746666666667
4/1/2019,01EUB-115,1872.623333333333
4/1/2019,01EVD-230,1863.931666666667
4/1/2019,01FMC-85,1880.1112500000002
4/1/2019,01FPG-115,1878.7966666666669
4/1/2019,01FRR-115,1909.0087499999997
4/1/2019,01GMC-85,1898.2795833333337
4/1/2019,01GMY-115,1798.8075000000001
4/1/2019,01GUA-85,1889.3000000000004
4/1/2019,01HTC-85,1881.0825000000002
4/1/2019,01HTM-115,1892.9833333333333
4/1/2019,01HTT-85,1882.2099999999998
4/1/2019,01INM-85,1896.0633333333333
4/1/2019,01INN-85,1880.0399999999997
4/1/2019,01INS-85,1886.5979166666668
4/1/2019,01INU-115,1875.5570833333331
4/1/2019,01IRO-230,1839.7266666666667
4/1/2019,01ISC-85,1882.0937499999998
4/1/2019,01ISO-115,1804.9399999999998
4/1/2019,01ITD-115,1883.9050000000007
4/1/2019,01IUN-115,1875.0812500000002
4/1/2019,01IXL-230,1873.4416666666664
4/1/2019,01IXS-115,1896.844166666667
4/1/2019,01IXT-115,1873.6899999999998
4/1/2019,01IZT-230,1880.1008333333336
4/1/2019,01JAM-85,1877.8204166666662
4/1/2019,01JAS-85,1831.2875000000001
4/1/2019,01JCP-85,1900.5741666666663
4/1/2019,01JDV-85,1882.8700000000006
4/1/2019,01JID-115,1817.8608333333332
4/1/2019,01JIL-115,1819.2300000000002
4/1/2019,01JJA-85,1882.0649999999998
4/1/2019,01JLC-230,1880.2808333333335
4/1/2019,01JRB-230,1838.662916666667
4/1/2019,01JUA-85,1997.2687500000002
4/1/2019,01KCR-230,1881.4908333333335
4/1/2019,01KDM-85,1899.033333333333
4/1/2019,01LAC-115,1889.085
4/1/2019,01LAP-230,1871.747083333333
4/1/2019,01LAQ-85,1887.8175
4/1/2019,01LAZ-85,1877.8204166666662
4/1/2019,01LCD-115,1799.4570833333337
4/1/2019,01LCP-230,1792.2429166666664
4/1/2019,01LCP-400,1789.6762500000004
4/1/2019,01LCT-85,1880.0762499999998
4/1/2019,01LDG-230,1876.013333333333
4/1/2019,01LEC-85,1885.0058333333336
4/1/2019,01LER-85,1723.71375
4/1/2019,01LES-115,1875.4741666666669
4/1/2019,01LFG-230,1839.5820833333335
4/1/2019,01LOM-85,1891.8025
4/1/2019,01LQX-85,1883.5112500000002
4/1/2019,01LVE-230,1879.5295833333332
4/1/2019,01MAD-230,1880.9775
4/1/2019,01MAG-85,1883.5095833333332
4/1/2019,01MER-230,1882.0062500000001
4/1/2019,01MGR-85,1885.8566666666666
4/1/2019,01MIR-115,1804.755833333333
4/1/2019,01MLP-230,1878.54625
4/1/2019,01MOR-230,1882.285
4/1/2019,01MOS-85,1881.440833333333
4/1/2019,01MTI-115,1876.6966666666665
4/1/2019,01MZA-85,1888.4329166666669
4/1/2019,01NAR-230,1894.4216666666664
4/1/2019,01NAR-85,1894.439583333333
4/1/2019,01NAU-85,1887.689166666666
4/1/2019,01NEC-85,1811.7808333333335
4/1/2019,01NET-85,1880.4312500000003
4/1/2019,01NFA-85,1886.9550000000006
4/1/2019,01NIS-85,1907.5366666666669
4/1/2019,01NLE-85,1900.875
4/1/2019,01NON-85,1882.5762500000003
4/1/2019,01NTG-115,1886.7450000000001
4/1/2019,01OCE-230,1882.0791666666664
4/1/2019,01ODB-230,1893.8308333333332
4/1/2019,01OLI-230,1892.199583333333
4/1/2019,01OTM-230,1839.0062500000004
4/1/2019,01PAC-85,1888.6012499999997
4/1/2019,01PAT-85,1881.6312499999997
4/1/2019,01PCC-85,1880.3979166666666
4/1/2019,01PDO-115,1867.6104166666667
4/1/2019,01PEN-230,1881.9587500000005
4/1/2019,01PEV-230,1881.9279166666665
4/1/2019,01PEX-85,1881.0412500000004
4/1/2019,01PHC-230,1839.3966666666668
4/1/2019,01PIR-85,1844.0583333333332
4/1/2019,01PIT-400,1793.7595833333332
4/1/2019,01PLO-115,1910.8737499999995
4/1/2019,01PLZ-115,1875.3083333333334
4/1/2019,01PMT-115,1799.9375000000002
4/1/2019,01PMX-115,1794.2299999999996
4/1/2019,01PNN-230,1877.1724999999997
4/1/2019,01PNT-85,1895.8687499999996
4/1/2019,01POO-230,1877.9829166666668
4/1/2019,01PQI-115,1839.733333333333
4/1/2019,01PRO-85,1901.1804166666661
4/1/2019,01PSR-85,1905.1345833333332
4/1/2019,01PTH-85,1888.2087499999998
4/1/2019,01PTL-85,1805.445
4/1/2019,01PXA-85,1886.4512499999998
4/1/2019,01PYG-230,1838.6725
4/1/2019,01RAT-230,1836.0525
4/1/2019,01RBS-85,1899.8945833333335
4/1/2019,01REF-85,1895.5275000000001
4/1/2019,01REM-230,1877.4508333333335
4/1/2019,01REM-85,1878.1887499999996
4/1/2019,01RES-230,1872.4195833333335
4/1/2019,01RES-85,1872.8999999999999
4/1/2019,01RSL-230,1885.9508333333335
4/1/2019,01SAF-85,1901.4845833333331
4/1/2019,01SAO-85,1812.6508333333334
4/1/2019,01SCD-230,1801.447916666667
4/1/2019,01SDI-85,1888.3699999999997
4/1/2019,01SKP-85,1877.1970833333335
4/1/2019,01SMT-115,1867.6104166666667
4/1/2019,01SNG-230,1892.3200000000004
4/1/2019,01SOX-230,1869.7749999999999
4/1/2019,01SSE-115,1875.1204166666666
4/1/2019,01SSO-85,1898.675416666667
4/1/2019,01SSP-85,1895.9108333333334
4/1/2019,01STU-115,1842.9254166666667
4/1/2019,01TAC-85,1889.91125
4/1/2019,01TAX-230,1893.2016666666668
4/1/2019,01TAX-85,1892.0620833333332
4/1/2019,01TCC-230,1833.565416666667
4/1/2019,01TCM-230,1848.7666666666667
4/1/2019,01TDK-230,1900.0816666666663
4/1/2019,01TDV-85,1928.9050000000004
4/1/2019,01TEH-230,1887.9250000000002
4/1/2019,01TEP-85,1807.705416666667
4/1/2019,01TIA-230,1903.1375000000005
4/1/2019,01TIN-115,1877.5687499999997
4/1/2019,01TIZ-230,1847.735
4/1/2019,01TJP-115,1877.8283333333336
4/1/2019,01TKM-230,1871.4562500000002
4/1/2019,01TLG-85,1892.3187500000001
4/1/2019,01TLT-85,1843.38875
4/1/2019,01TMA-115,1876.6966666666665
4/1/2019,01TOL-85,1894.5554166666668
4/1/2019,01TOP-230,1880.4645833333334
4/1/2019,01TPA-115,1915.124583333333
4/1/2019,01TPZ-85,1885.8187499999997
4/1/2019,01TQC-115,1889.7287499999995
4/1/2019,01TRX-85,1882.440833333333
4/1/2019,01TTC-230,1901.5866666666664
4/1/2019,01TTH-230,1847.5858333333333
4/1/2019,01TTO-85,1902.33875
4/1/2019,01TTT-115,1881.042083333333
4/1/2019,01TUL-230,1833.565416666667
4/1/2019,01TUL-400,1837.7825
4/1/2019,01TYA-230,1892.2808333333332
4/1/2019,01VAE-230,1870.212083333333
4/1/2019,01VAJ-230,1877.5770833333336
4/1/2019,01VDF-85,1879.5658333333333
4/1/2019,01VDM-85,1877.2595833333335
4/1/2019,01VDT-85,1901.3833333333332
4/1/2019,01VER-230,1881.8349999999998
4/1/2019,01VFI-85,1882.5366666666669
4/1/2019,01VGU-115,1898.0075
4/1/2019,01VIC-230,1875.0625
4/1/2019,01VIC-85,1879.5133333333335
4/1/2019,01VIL-230,1795.814583333333
4/1/2019,01VIT-85,1845.5354166666664
4/1/2019,01VLR-85,1877.3520833333332
